,contrast
5055,4.324373979860546
5056,3.9003308507945085
5057,4.162150561607891
5058,3.3580292330153583
5059,3.4408738686476013
5060,3.3024871403909617
5061,3.9419563448919943
5062,4.085168039888181
5063,4.091101338446731
5064,
5065,3.8808672903822363
5066,3.692797591316388
5067,4.215195564406603
5068,4.208836528458559
5069,4.257306142860473
5070,4.3352694389372015
5071,4.3902445290016585
5072,
5073,
5074,4.281813077132378
5075,4.00631517985929
5076,4.308079301345495
5077,3.7904526767703097
5078,3.9133606531190757
5079,4.028549186222163
5080,3.688672833359634
5081,
5082,4.371086389845726
5083,4.182609173089625
5084,3.7729379727838723
5085,3.302554439315617
5086,4.208223230443822
5087,3.7016367825392478
5088,4.364447285526446
5089,3.9669021045062722
5090,3.7530681471558562
5091,3.539862805827319
5092,4.038321183668671
5093,3.919242706911438
5094,4.225970342944414
5095,4.08585690481017
5096,3.827755010748408
5097,3.6685848906787006
5098,3.7891652043517148
5099,3.8466536831449063
5100,4.451008087709476
5101,
5102,4.035706322110371
5103,3.9786430477569437
5104,3.633510449274197
5105,4.041425399014635
5106,4.059866197088711
5107,3.888597029739632
5108,4.009816626817413
5109,4.382287939467951
5110,4.158944433243221
5111,3.7867575362437664
5112,3.5878416340671624
5113,4.265075694576742
5114,3.6462236263159125
5115,3.810267527259876
5116,3.6374800593266587
5117,4.066807057635774
5118,3.525802466726306
5119,3.4441947409306293
5120,4.136334069322249
5121,4.1585928781622625
5122,4.11378194241851
5123,4.234255166478482
5124,4.060423024427254
5125,3.945725484413351
5126,4.045531546117281
5127,3.5983962891539525
5128,4.515685711139933
5129,3.539627646431273
5130,3.7184738420802987
5131,3.6660696277572087
5132,4.0967800467373054
5133,3.5701758501043956
5134,3.831425202654573
5135,3.92231345223746
5136,4.207061756209067
5137,4.178479599106102
5138,3.5395479773795184
5139,4.001790674932083
5140,3.7509756623244086
5141,4.033006023706373
5142,3.908195082622398
5143,3.7857133994683276
5144,4.243849383475205
5145,3.8670548870138144
5146,3.2936982213726727
5147,3.504711507229806
5148,3.9633694319854977
5149,3.5390394438753696
5150,3.767764050058325
5151,4.543153450408602
5152,4.324373979860546
5153,3.9088412719054606
5154,4.106401936286068
5155,4.419257803389847
5156,4.044729364600597
5157,3.931842496924209
5158,3.5792696986980963
5159,4.040412003030296
5160,4.2005489819312976
5161,4.523949402277878
5162,3.572084948978039
5163,3.6096735781964058
5164,4.160217171176655
5165,3.4445797622029284
5166,3.688890537959839
5167,3.653724492847177
5168,4.044729364600597
5169,4.034870870468698
5170,3.9338000819191157
5171,2.804105613380285
5172,3.969469719644285
5173,3.545305697293864
5174,4.233406826288227
5175,3.9958823453247216
5176,4.299815667383623
5177,4.201240131201544
5178,3.7851551770969625
5179,3.816607549785622
5180,4.047565068647398
5181,3.8498178589729397
5182,3.1477976251102837
5183,3.7849883229074446
5184,4.151036569325066
5185,4.090554650338357
5186,3.8689100477815903
5187,4.047077420837515
5188,3.6970095016198066
5189,3.6836264297107446
5190,3.6184188638650987
5191,2.9969591342982898
5192,4.358161917806006
5193,3.862095309248277
5194,4.09056696904182
5195,3.7961238509996362
5196,4.383680029218216
5197,4.2386917818969
5198,4.007474793660783
5199,3.5976792996031173
5200,3.994160646589218
5201,3.750369791081762
5202,4.341292627273648
5203,3.69795672516966
5204,4.033605379877405
5205,4.071257452583207
5206,3.5911775978139358
5207,4.159501698852878
5208,2.9391075106933746
5209,3.770554451957064
5210,3.7940249103843313
5211,3.8464444473192514
5212,3.931623342338419
5213,2.834214441335317
5214,3.6612776884075653
5215,4.469621209930018
5216,3.877867721688168
5217,4.20019405942767
5218,4.021127428393402
5219,4.365034065678034
5220,3.938259467670753
5221,3.879633334151942
5222,3.755828397695689
5223,3.761980435817521
5224,4.202443914396533
5225,4.415795598844713
5226,4.023877692455435
5227,
5228,4.203410978575304
5229,4.098791979342159
5230,4.12562267088395
5231,3.9855650681444503
5232,
5233,2.19876158977817
5234,3.5006424859732377
5235,3.6811905887726533
5236,3.765137218875683
5237,4.219648386398142
5238,3.906547478647081
5239,3.785192556083304
5240,4.260267379282808
5241,4.004181410882383
5242,4.084524608654898
5243,4.312191373057084
5244,3.9906251289606876
5245,3.7873149502216505
5246,3.324334193548554
5247,4.324373979860546
5248,4.2184852461042555
5249,3.8435968559094165
5250,3.964966307840812
5251,3.880219806978378
5252,3.6907325214466784
5253,3.830892991945726
5254,4.650185489724596
5255,3.9149727542203294
5256,3.8114806190151334
5257,3.6592344700374366
5258,3.8950687779147923
5259,3.6629088227995874
5260,3.4736821982413435
5261,3.896755137203237
5262,4.158498512413223
5263,3.9957359611853747
5264,4.337015101988436
5265,3.910157472749537
5266,3.586430454730246
5267,4.2760582728093794
5268,3.4152508350102244
5269,3.879349839647419
5270,3.782202484699377
5271,3.982239440586558
5272,4.0152862165931715
5273,3.5658249742986605
5274,3.9423397174342063
5275,3.4893691299058984
5276,4.332009379115391
5277,4.237719928129555
5278,3.918192271753698
5279,4.251596252405638
5280,3.931414151599553
5281,
5282,3.9011669299351106
5283,3.7298214061693034
5284,3.687888586087004
5285,2.890408737590313
5286,3.9807552735879947
5287,3.9854410599728585
5288,3.5798547290978298
5289,3.7662950900321364
5290,3.9637342310846226
5291,3.897736847429406
5292,3.960409016024978
5293,3.617696107538018
5294,
5295,4.317867382765419
5296,4.59138011050368
5297,4.070204027447232
5298,4.104069499658987
5299,3.5969521115457543
5300,3.818267434232026
5301,3.638355043237356
5302,3.5994502792872582
5303,4.2118143064164295
5304,3.84249339744728
5305,4.157815907317364
5306,3.124800836437965
5307,3.8457911379727387
5308,3.7111071523409307
5309,3.8464444473192514
5310,3.901026184742373
5311,3.571600904888643
5312,3.987194471447481
5313,3.335253575305259
5314,4.263881676125607
5315,3.4220961836073567
5316,4.469621209930018
5317,4.276242862491095
5318,4.071457206835258
5319,3.739623048584875
5320,3.753926370841341
5321,3.4283788382205302
5322,3.7602728890345776
5323,4.358748752978213
5324,4.058184200512907
5325,3.844955586135579
5326,3.9180215537516814
5327,3.551300948178048
5328,3.8276709312270865
5329,4.092050920190333
5330,3.8506162517409326
5331,3.6249459724518203
5332,3.763189513365826
5333,3.996208529225164
5334,4.157666730850908
5335,4.32562086953652
5336,3.3242507313136915
5337,3.7165398094238093
5338,3.9570305967413084
5339,3.898884314884535
5340,
5341,3.9382755251533594
5342,3.3846826173241795
5343,4.373227742042124
5344,2.818865203312967
5345,3.961309428262723
5346,3.1014554206283647
5347,
5348,3.826039443609149
5349,3.889579777432702
5350,3.489109279244217
5351,4.174284678791642
5352,3.4176495201014268
5353,3.939362574841755
5354,3.865772868495588
5355,3.858549152357068
5356,3.9005588478484143
5357,4.484433914532082
5358,3.629819911942609
5359,3.5349009690126545
5360,3.8744343691910217
5361,4.119031837472916
5362,3.72362505927696
5363,3.941677216605073
5364,4.312776401709746
5365,4.076992417090588
5366,4.268764559326123
5367,3.914235043438784
5368,3.533719891327515
5369,3.784461721990646
5370,4.107126740276605
5371,4.503576673604486
5372,
5373,4.359689520879141
5374,4.2630919913325425
5375,
5376,4.151509555757319
5377,3.9806639068164382
5378,3.5676749590519115
5379,3.464993030243956
5380,3.6453413119793923
5381,4.024985533666586
5382,4.070220729600878
5383,3.9125015014135105
5384,4.0691279037525865
5385,3.754089949223038
5386,3.964453623598891
5387,3.7765868176791013
5388,3.9057724904556657
5389,4.122704897882406
5390,4.149230643975372
5391,3.7060833314300523
5392,4.119085811722998
5393,3.4097981376892523
5394,3.7388672454473433
5395,4.3517821326724615
5396,3.8933473885916614
5397,3.9037693629921
5398,
5399,4.174257117122783
5400,3.613461694654621
5401,3.3948003826474893
5402,3.6996013395722342
5403,4.281321904503768
5404,3.5420438077983163
5405,3.577951191109999
5406,
5407,3.6488540168095156
5408,3.7777979444213323
5409,3.6077065670338353
5410,3.61184382013763
5411,3.3213410667736176
5412,4.355579711904926
5413,3.332137026658063
5414,3.5665760482889026
5415,3.6360650743121115
5416,3.964789797779031
5417,3.072356083068471
5418,2.9694613948604074
5419,3.4707494466800903
5420,4.244472548162793
5421,4.165838968907653
5422,4.232338111543269
5423,3.6100344209826334
5424,3.8668931947029113
5425,3.748848440098921
5426,4.266964471853108
5427,3.972981540718952
5428,4.051322127716738
5429,3.835173177928006
5430,4.080966389860681
5431,3.6411574431219638
5432,4.218950223101574
5433,3.9355875209023323
5434,3.9941115825543156
5435,3.9801474323097796
5436,4.021270027815259
5437,4.130685780288346
5438,3.7975200832925355
5439,3.878725997057208
5440,3.5999370209353896
5441,4.245357437422327
5442,4.055402335723267
5443,
5444,3.8301651172560254
5445,3.8177912907046982
5446,3.7799845682258635
5447,4.090626213506958
5448,3.7998911824543673
5449,4.256597217236093
5450,4.227162215987089
5451,4.3346282144609525
5452,3.301347876359636
5453,3.9537251012691117
5454,3.585077719856674
5455,3.5704719074371547
5456,4.193824377116137
5457,4.038278489959892
5458,3.7998911824543673
5459,3.8177912907046982
5460,
5461,4.071100567516567
5462,
5463,3.732942522474791
5464,3.768928397805442
5465,4.161509439823391
5466,3.3919163126281244
5467,
5468,
5469,4.358298812413402
5470,4.115630617551439
5471,4.192763377518754
5472,4.142934388867476
5473,3.4031343699049836
5474,3.8420790910079674
5475,3.6907704056512967
5476,4.039955496114113
5477,3.095647327652738
5478,3.4803024173756967
5479,3.9395608146530443
5480,3.5212146512494638
5481,4.043906843869721
5482,3.5541553826253
5483,3.687750771393394
5484,3.8088004298988434
5485,3.6921330611575827
5486,3.0238240198485427
5487,4.199639302754928
5488,4.122316196752306
5489,3.8030489106239465
5490,3.809645036777397
5491,4.406611899720438
5492,4.247238076766403
5493,4.193824377116137
5494,2.754361717928103
5495,4.304849413698227
5496,3.772825013611247
5497,3.632647133735348
5498,4.165597206733756
5499,3.7026585768761175
5500,3.9777352977867326
5501,4.227001073315734
5502,4.2601687476898595
5503,4.065106851246159
5504,3.6602371151219115
5505,4.302513597582602
5506,3.657290921411855
5507,3.2531672949708828
5508,4.421077941960534
5509,4.27160527652017
5510,4.087809449248834
5511,3.6089522900437307
5512,3.625584834738434
5513,3.835744256207255
5514,4.3275932180458145
5515,4.353953831565882
5516,3.949249768026293
5517,3.8153565115916317
5518,3.324334193548554
5519,4.479816259064189
5520,3.6894571270395153
5521,3.877287382278399
5522,3.618442223867913
5523,4.3834177122660645
5524,3.6748636563273904
5525,3.774363941466908
5526,4.184252609806017
5527,3.8857806616372828
5528,
5529,3.901026184742373
5530,4.156112872291991
5531,4.077649866914781
5532,3.7760221227367627
5533,3.7063782171650863
5534,3.9488878443997635
5535,3.901158633100962
5536,4.385699925256506
5537,3.7490311580959177
5538,3.7746913875683297
5539,3.877306374993416
5540,3.6809812154433326
5541,4.253982294093164
5542,3.597624446508321
5543,4.239023763681703
5544,
5545,3.6458035251535454
5546,3.482940119137405
5547,3.387853153589011
5548,4.30503540721129
5549,4.254902430844722
5550,3.6706313590686035
5551,4.31775140231355
5552,3.9416971343810934
5553,3.969134598076369
5554,3.5840847511896055
5555,3.285657839347635
5556,4.272729694461807
5557,4.33389226571518
5558,4.335280798025037
5559,3.18709402908986
5560,4.066847337274654
5561,3.2294520770145763
5562,3.645659689285448
5563,3.7994218626560463
5564,4.161256425566065
5565,4.1776425007550655
5566,3.5615982714653156
5567,4.361756156066046
5568,3.987516920871025
5569,4.123318302693416
5570,3.878725997057208
5571,3.841118051552642
5572,3.3735939566849664
5573,3.5655325558018243
5574,3.035824764377449
5575,4.4793877639887985
5576,3.906093609752395
5577,3.8514841352604545
5578,3.1644815251685956
5579,4.254338343219723
5580,3.9631946802702407
5581,4.178731903938264
5582,3.783867561997737
5583,3.880990847789877
5584,4.303695194030513
5585,3.7285797314840115
5586,3.7849035449323924
5587,4.2760851126742745
5588,4.133887452013784
5589,3.9180215537516814
5590,3.488467223853228
5591,2.8174897000177856
5592,4.255507099349863
5593,3.7986666114337577
5594,3.4903432554547997
5595,4.529958415670673
5596,4.001499518710801
5597,3.793349333169557
5598,3.668296318233247
5599,3.84249339744728
5600,3.3242507313136915
5601,4.384526374141236
5602,3.6539824962883407
5603,3.9277495035443906
5604,4.028549186222163
5605,4.316804418674096
5606,3.43179816726673
5607,4.072415142390354
5608,3.9404392928908023
5609,4.164400829712507
5610,4.288049978135999
5611,
5612,3.8928031537391052
5613,3.9766118748755583
5614,3.566262636442382
5615,3.087690976408916
5616,3.324334193548554
5617,4.432907778705712
5618,2.8237746559760213
5619,3.654423596746884
5620,
5621,4.142100574250696
5622,4.101237139817252
5623,3.3109577401479426
5624,4.025101965583817
5625,3.3782743658619503
5626,3.690552104474972
5627,4.11225994857906
5628,3.70489328493268
5629,4.345590628360603
5630,4.008238686412105
5631,4.026977968750874
5632,3.224922916755189
5633,3.9085434032959556
5634,3.4461760769570677
5635,3.8109404477455633
5636,3.8775390133947956
5637,3.7693247463036172
5638,2.0810752115667905
5639,4.516385436858381
5640,3.289596319279468
5641,3.83893434070675
5642,3.736982287520963
5643,3.4581698687160407
5644,4.114080490874927
5645,3.83157536790692
5646,3.84949468926788
5647,3.409951356647631
5648,3.584796667942504
5649,3.872581059902168
5650,3.9198628355194276
5651,3.369764534696811
5652,4.467331500598848
5653,3.7042289600614993
5654,4.0434001394330235
5655,3.7503927143161024
5656,3.8567003942504896
5657,3.345860343137217
5658,3.706258698473049
5659,4.185712692282524
5660,3.421314727202573
5661,3.7779317841257156
5662,3.5898650611386413
5663,4.107846709669938
5664,3.748641158784188
5665,3.355484068425347
5666,3.561964091840869
5667,3.7895402607160222
5668,3.62115849745335
5669,3.7861719059913814
5670,4.277668734476717
5671,3.9577355958283977
5672,4.230239136438474
5673,3.089340494424001
5674,4.1992026643002625
5675,4.134479528887755
5676,4.141785888763736
5677,3.8114806190151334
5678,
5679,3.5147248892054592
5680,
5681,3.9899952056982197
5682,
5683,3.6435700306632337
5684,4.198130579108852
5685,4.138251357444096
5686,4.052969681838665
5687,3.917225388318548
5688,3.93472866350516
5689,3.6238405753113834
5690,4.270797337759369
5691,3.559751772564164
5692,3.788819584104253
5693,3.8957824872405284
5694,4.256403318552537
5695,3.557096269891465
5696,3.6198322065238764
5697,3.59244500867081
5698,3.893317679577633
5699,4.122156957566172
5700,4.412833872550473
5701,4.235815615934542
5702,3.525802466726306
5703,3.7047964277117966
5704,3.9512634949518577
5705,3.7794403476997154
5706,4.122156957566172
5707,3.746209034253508
5708,3.954779466987144
5709,
5710,3.629319994900962
5711,4.281794731101952
5712,3.5587073394125914
5713,3.707093783209586
5714,3.7357068699765326
5715,4.1843547858989485
5716,3.9135175948943597
5717,4.028357819781407
5718,
5719,4.199480986780983
5720,3.949249768026293
5721,3.560852831020273
5722,3.6254796290914615
5723,3.9125176399047703
5724,3.5552704160665933
5725,3.8902302086935876
5726,3.9848092080911104
5727,3.767706981063024
5728,4.225209541567009
5729,3.6435700306632337
5730,4.130916978416948
5731,3.5392475639817143
5732,4.173375635223343
5733,3.9189735871736784
5734,3.970951928160657
5735,3.8426523882124983
5736,4.170142577806586
5737,
5738,4.205108948089891
5739,
5740,4.208886525671593
5741,3.9086569181703545
5742,4.196910297845485
5743,4.202246966138631
5744,3.3448062920193986
5745,
5746,3.8129118751664857
5747,4.102703830959686
5748,
5749,4.139547160009864
5750,3.314429381643817
5751,3.7182655208229347
5752,3.7332835234179766
5753,3.890440245541262
5754,3.7931421582420666
5755,3.9395608146530443
5756,3.6571903001263713
5757,3.719031957936303
5758,3.413507699806856
5759,4.371197733054759
5760,4.076776556087424
5761,3.95064624064948
5762,4.241194789819031
5763,3.9403454916729617
5764,4.189053646692132
5765,3.7793579764722853
5766,4.058660802366622
5767,3.5601987087301232
5768,3.7795707312796223
5769,3.6762412896389294
5770,3.978139756096516
5771,3.8602798961629916
5772,3.7795707312796223
5773,4.012651776521368
5774,
5775,3.482538992552645
5776,3.7878053674130063
5777,4.080788418174015
5778,4.2992957650353745
5779,3.854267725831638
5780,4.222396141616755
5781,4.1171269978368645
5782,4.367992962113995
5783,3.4503318726459673
