,sum_entropy
5170,262.2035331818993
5171,1205.2903300138184
5172,402.0852483940946
5173,265.63469488088816
5174,157.07766498972526
5175,852.206307363727
5176,195.3452164070947
5177,505.2567749689216
5178,151.1053678281506
5179,157.1809485892565
5180,134.79370996151266
5181,36.51126193775733
5182,211.7944199927351
5183,530.3806183299306
5184,701.6747682753686
5185,406.1307574999695
5186,1693.7835218007544
5187,122.61005923323813
5188,20.64272055958215
5189,220.95055628901892
5190,602.4992431128614
5191,86.67491312917642
5192,1090.5193956140588
5193,408.03497727716064
5194,1373.7358265443272
5195,102.4823368249867
5196,884.7783488079602
5197,70.3050377075141
5198,873.894842977125
5199,0.3826208560182447
5200,604.2931276221568
5201,160.29496308731518
5202,60.27437689632619
5203,725.5318387039797
5204,63.50689514494966
5205,670.0970775789253
5206,85.16749722170808
5207,96.1211081884091
5208,113.30514515168042
5209,190.2292933842846
5210,524.1056628247246
5211,71.53048840614056
5212,77.82361606130328
5213,222.58037801613744
5214,81.41723695466649
5215,191.68304486840626
5216,506.57276247858846
5217,502.5756434804996
5218,117.91821792874438
5219,42.50850401081254
5220,193.28547009938802
5221,163.32935822570144
5222,167.97524581762966
5223,118.04171244592665
5224,50.79935130285252
5225,196.23065767894042
5226,229.71879113267366
5227,296.9103619405429
5228,239.1611999330205
5229,45.7534426818648
5230,274.6211864724024
5231,88.96141372699203
5232,314.77286352693113
5233,846.3693395442803
5234,172.09491843445753
5235,489.8454159177061
5236,422.70657762424406
5237,287.2231764671205
5238,134.8601098628317
5239,72.17063773682294
5240,161.4431977485749
5241,279.43790573185953
5242,1485.2341954650158
5243,339.42925709108846
5244,270.4272034024805
5245,108.150864898109
5246,1012.6187412564288
5247,101.68951288065132
5248,300.4988467330377
5249,176.9249044432555
5250,81.03800493955558
5251,142.2902820340209
5252,0.3826208560182447
5253,517.5933087890742
5254,212.9345965858716
5255,250.582135697302
5256,174.59218723438806
5257,480.3016691801567
5258,649.0678263839156
5259,206.83428552675215
5260,85.44004100043875
5261,253.82959349008144
5262,296.9881594706918
5263,269.0436065703118
5264,1028.1779566204154
5265,4.824501062476339
5266,115.86610693584093
5267,752.6246274658176
5268,110.23028244515316
5269,154.83690188659733
5270,117.35550655793283
5271,440.88976808191626
5272,258.2338380054012
5273,75.33176980711632
5274,298.26575986866726
5275,77.2689560616035
5276,159.32173075335461
5277,112.63066085214379
5278,974.0085931567471
5279,132.22760852842254
5280,530.3806183299306
5281,96.29315053655307
5282,567.6330506294206
5283,143.77638253249216
5284,699.1920445539996
5285,1147.3333123085938
5286,140.67221640388325
5287,122.61005923323813
5288,385.03137090861577
5289,345.83401587313637
5290,233.38357722995252
5291,190.5655113455404
5292,257.8975481635101
5293,167.6292701453803
5294,75.12434225409588
5295,478.16850941358615
5296,338.3846144124289
5297,163.4354310049522
5298,291.7238013276071
5299,103.50430937229909
5300,1018.6630756396356
5301,123.54858915947784
5302,64.39496623476636
5303,291.88133168889215
5304,165.36515688438482
5305,88.30131608774492
5306,237.91152747903206
5307,524.0726729384006
5308,42.671760307008064
5309,586.6796819235892
5310,272.32413728707894
5311,0.3826208560182447
5312,155.68395532021478
5313,394.68481719155847
5314,459.4931228241122
5315,444.694502823479
5316,152.57485050479934
5317,112.8932347570871
5318,399.87370196593554
5319,257.52645019261803
5320,283.5285182654363
5321,350.69705654764186
5322,4.204882243106017
5323,1679.1087743655037
5324,790.7673117921286
5325,1074.6411368441268
5326,212.92353249897326
5327,91.80940493950406
5328,157.99104976254296
5329,279.0571704046404
5330,245.10322287472243
5331,651.379868575171
5332,179.83677606159998
5333,183.092923231367
5334,81.53074199838147
5335,108.43538919228354
5336,138.7102950733749
5337,795.5019064978941
5338,210.2085489896689
5339,105.62899929997077
5340,532.3659706402066
5341,347.39591059605465
5342,265.06846111275973
5343,416.45784787451583
5344,0.3826208560182447
5345,557.1552403116818
5346,305.0753781979587
5347,285.04832973947873
5348,805.3170317049936
5349,277.9131531794728
5350,250.90490569517664
5351,291.63335027056877
5352,103.47463278590888
5353,83.51213006924883
5354,191.8506322962999
5355,694.1971899678316
5356,351.99325117256797
5357,80.17859607813509
5358,66.08446409199578
5359,371.22604311325705
5360,427.272092834841
5361,1075.0260014664782
5362,748.6862041936763
5363,211.85097686283055
5364,77.11139282861653
5365,537.4180461523976
5366,384.2215408573246
5367,0.3826208560182447
5368,124.5259832860601
5369,299.36473875704326
5370,57.23270319756605
5371,81.36241346519319
5372,49.86848723045502
5373,67.34540872960183
5374,254.9035133101687
5375,104.6178743088743
5376,512.0523911937513
5377,1277.0636723752102
5378,590.3319809995963
5379,1214.900687589869
5380,533.5852966366122
5381,1101.956724307883
5382,313.66524392085654
5383,648.8236131349223
5384,226.30386887674345
5385,358.59415047282323
5386,173.6428889592534
5387,217.10922633614604
5388,54.196448415681985
5389,260.6739129811579
5390,216.36127239919557
5391,601.8199802290435
5392,100.6235516994296
5393,301.209862578655
5394,413.6943264487436
5395,144.1862966419545
5396,162.1724135821755
5397,45.415654288370376
5398,73.11088399272964
5399,431.7223463260146
5400,120.64300116582929
5401,178.42395989212966
5402,1258.7202011734432
5403,77.1561261740907
5404,343.81721109793506
5405,262.5783974892311
5406,215.52921529577816
5407,177.67969191848192
5408,2344.701324605773
5409,177.73191712727032
5410,461.69922785479855
5411,0.3826208560182447
5412,863.3052828354868
5413,280.8935311585759
5414,188.10202025920472
5415,870.7520647610271
5416,145.38776550924743
5417,144.51992708749992
5418,1086.0865779179976
5419,240.65346607340138
5420,141.02328046249212
5421,375.03013679248005
5422,313.59143062676003
5423,150.23570076940666
5424,1014.1635707768653
5425,323.61831158727364
5426,145.38776550924743
5427,280.8935311585759
5428,0.3826208560182447
5429,247.9287632528537
5430,0.3826208560182447
5431,324.57630131071244
5432,376.1156661844172
5433,223.24003717801543
5434,144.03168670688817
5435,0.3826208560182447
5436,0.3826208560182447
5437,598.3518494546564
5438,198.81154633243202
5439,278.9179419376461
5440,982.9346247754919
5441,992.0838905722283
5442,871.457735362419
5443,84.56101885491903
5444,111.2701131922915
5445,70.69684189607635
5446,1256.5964952417867
5447,133.01181828975254
5448,244.3678532514367
5449,538.820883451249
5450,442.85970215681846
5451,51.544444515915934
5452,807.353457083243
5453,387.3953647182833
5454,311.6454311040462
5455,757.9493630915342
5456,566.6136130130964
5457,841.789305635255
5458,322.8162087340022
5459,53.313185904586206
5460,251.50045038550962
5461,1014.1635707768653
5462,605.7258799711855
5463,256.4263259887611
5464,460.54777665873246
5465,303.4537034384868
5466,154.85506983960732
5467,117.28362738458304
5468,641.2326610862574
5469,66.73330727471209
5470,49.589520274601355
5471,294.55492964973143
5472,347.85294419644373
5473,35.602905435552046
5474,36.45494426177975
5475,100.20040823321057
5476,66.4795735870841
5477,236.88269247770032
5478,106.83976868470408
5479,614.8103885780968
5480,639.3987530551158
5481,388.84358850809485
5482,171.89510194936548
5483,208.89602034467316
5484,204.91598762042412
5485,305.2167638509215
5486,502.5756434804996
5487,85.14589073978551
5488,275.90910774963055
5489,335.56246960087424
5490,472.7685351456544
5491,313.3647740421294
5492,323.43180118950795
5493,110.04585926566008
5494,188.15674649012647
5495,367.07686850973244
5496,0.3826208560182447
5497,96.29315053655307
5498,128.0297733883616
5499,91.67502424180573
5500,84.40328885762919
5501,433.61983059549357
5502,83.82800100433448
5503,405.55653181249284
5504,409.6637255738483
5505,219.38019118695559
5506,92.27809198261139
5507,365.8389783620842
5508,692.2280496265747
5509,449.59587811531213
5510,215.36986226641798
5511,490.1703506583703
5512,346.9497353505062
5513,103.64613173299225
5514,88.68735352937247
5515,114.12884509704091
5516,132.6370408493527
5517,668.5060338398252
5518,87.85887473773354
5519,249.95202100353433
5520,336.14908283847376
5521,303.9761206487821
5522,355.1329622973155
5523,142.923151173532
5524,397.49912465755494
5525,138.2168509111759
5526,307.04417725368086
5527,1554.8064183609024
5528,163.73044270346105
5529,345.41047825632734
5530,706.1723878694929
5531,537.0650010783213
5532,147.2561268912441
5533,1656.4697396356955
5534,666.8623084733034
5535,192.67089016819497
5536,390.3754444214625
5537,177.67969191848192
5538,200.12365402307515
5539,184.09060203013684
5540,160.3648911964534
5541,1266.1795727042065
5542,93.01335988699259
5543,435.2988251712249
5544,158.01731207381312
5545,532.3465529925089
5546,439.78086864923944
5547,63.90244933560581
5548,377.23803023736525
5549,362.10588283811853
5550,375.20438017624156
5551,63.70140329520659
5552,374.0841309776692
5553,232.23266856422794
5554,140.26414718378223
5555,75.4223462927566
5556,163.4354310049522
5557,87.34084991265402
5558,679.5177941233034
5559,244.39594365190453
5560,144.93998920103945
5561,659.0138327948847
5562,324.9799190122007
5563,232.87587066741412
5564,480.01438505189736
5565,609.7029477487885
5566,77.2689560616035
5567,524.0726729384006
5568,105.08255842684454
5569,297.49869038025844
5570,698.3517009801275
5571,263.1212831033848
5572,97.11577449579706
5573,158.21442101634986
5574,492.2941396306973
5575,209.6094618120103
5576,63.18401449966083
5577,8.467970153711304
5578,121.01647392533272
5579,1336.1116891951524
5580,240.39936109279014
5581,355.1325966603079
5582,502.5756434804996
5583,423.5607527284836
5584,1146.9992097173872
5585,798.4522882993361
5586,1229.4829306714205
5587,285.83341610377124
5588,288.7740650119462
5589,435.2169107134796
5590,339.6130803440085
5591,261.68562073100696
5592,62.44567472739196
5593,814.8294959698313
5594,92.39373042991981
5595,165.26442210577852
5596,484.213227963089
5597,263.66701290276245
5598,799.093364128198
5599,261.6588143745744
5600,241.65457363643424
5601,266.0882317008204
5602,289.86963393714353
5603,15.442173677924544
5604,15.394369253847952
5605,450.8289526504939
5606,382.955425450444
5607,82.36321434621945
5608,255.28640931725687
5609,49.24630200761058
5610,291.1527879489216
5611,198.31729362675276
5612,243.18193063226994
5613,384.3142926867545
5614,48.81104351388582
5615,525.7862274808248
5616,571.8359532559765
5617,89.31501266929044
5618,760.4443631788042
5619,190.06646774334567
5620,234.52624367431036
5621,451.10977740426586
5622,232.88954994431248
5623,478.4421423606723
5624,321.55556297533616
5625,1002.952025119383
5626,154.68239709807045
5627,938.9325206473402
5628,181.53713662323366
5629,705.1300091190004
5630,116.15158569617468
5631,391.43570044844705
5632,86.53721144176174
5633,243.93978824663685
5634,270.44386336363164
5635,183.72505057603786
5636,286.80270265807576
5637,229.57052643425075
5638,199.19622594445744
5639,151.1270942880276
5640,168.55724294799694
5641,134.67391937358835
5642,296.9103619405429
5643,54.82080868078722
5644,0.3826208560182447
5645,38.116295601804545
5646,71.25873342783633
5647,261.47399870615266
5648,41.23809196153714
5649,61.87286192433344
5650,129.00135440947022
5651,907.6770561692013
5652,34.70938777149995
5653,65.32750239953118
5654,118.75055403437979
5655,421.0017244865485
5656,210.03738640695698
5657,163.5935433154636
5658,209.76345406505266
5659,92.98212462017331
5660,264.43152344069995
5661,133.55549046834366
5662,357.50117857002334
5663,426.73797483432895
5664,410.85677865852284
5665,513.2415053667515
5666,85.80687096588468
5667,530.4585709982557
5668,244.61179878317805
5669,357.50117857002334
5670,36.779327287663506
5671,438.0741827961599
5672,789.6125598906156
5673,65.61526611954845
5674,1359.0601572057844
5675,251.42704023945402
5676,746.0403432981138
5677,156.41901760627158
5678,228.67410476636528
5679,91.0990081527289
5680,0.3826208560182447
5681,273.54082118166866
5682,204.91598762042412
5683,84.94785759222023
5684,373.93848637000787
5685,570.0665696343888
5686,93.96392927471818
5687,979.1760343961942
5688,282.9794483520884
5689,74.2133850217543
5690,115.88939119998787
5691,71.25873342783633
5692,338.2125294637506
5693,1534.4902050578098
5694,294.38915460318856
5695,245.69176489407445
5696,161.0191272687001
5697,168.58509099115906
5698,954.0597255875716
5699,0.3826208560182447
5700,220.6153174816127
5701,0.3826208560182447
5702,207.037343590229
5703,227.2652431031136
5704,188.02244828024308
5705,227.1866259642894
5706,383.5900485746306
5707,527.073828250159
5708,1456.117233772912
5709,0.3826208560182447
5710,317.76465277502626
5711,265.46746375954086
5712,1563.6432223657985
5713,364.33382708261774
5714,836.1671640753023
5715,588.8880844605186
5716,133.01181828975254
5717,670.3400197089643
5718,30.87267252275838
5719,319.7264831171243
5720,53.045335653443075
5721,839.1605528457022
5722,441.24458673193516
5723,106.33687763078345
5724,209.68444547075796
5725,45.20149186981793
5726,147.81117112780356
5727,37.822820139743506
5728,286.9152701284623
5729,360.9634759665033
5730,127.12709453080271
5731,274.9596246261365
5732,494.9889770687823
5733,360.9634759665033
5734,428.93730629935646
5735,471.3682419930637
5736,275.62651408762537
5737,592.5883881034767
5738,130.70330698200314
5739,249.62097652991872
5740,103.87199631258538
5741,202.7084581039741
5742,168.1355928157835
5743,358.47301087829163
